time,symbol,price,size,notional,side,spot,delta,gamma,vega,theta,volatility
2026-06-24T16:24:48.040000,.CDE270115C7.5,8.5,65,55250.0,unknown,15.5793,0.8998875002626705,0.006838693804294802,2.1963721461202272,-3.8418768838889563,
2026-06-24T16:24:48.324000,.GDX260821P109,34.29,8,27432.0,sell,74.79,-0.9999196736154783,4.372266751685321e-05,0.009617110275052056,-0.007449777658497649,
2026-06-24T16:24:48.414000,.GWW270820P1050,38.62,10,38620.0,sell,1346.5,-0.16058171664310206,0.0006145409959698915,353.2444578234873,-41.843858762841116,
2026-06-24T16:24:48.414000,.GWW270820C1700,50.4,10,50400.0,buy,1346.5,0.2508449598572694,0.0008268740154105209,461.0847070546032,-52.98512529540265,
2026-06-24T16:25:09.246000,.SPCX280121C155,56.17,75,421275.0,sell,158.5309,0.6833714374975469,0.002484811060389499,70.94731772059188,-16.156469577077523,
2026-06-24T16:25:09.246000,.SPCX280121C190,45.53,75,341475.0,buy,158.5309,0.5962066618337876,0.0027374476215476706,77.17815453491562,-17.354449341565534,
2026-06-24T16:25:09.857000,.MU270115C1050,292.7,1,29270.0,buy,1046.2171,0.6387674906038595,0.000498791829223858,294.19053323839125,-250.16087885595547,
2026-06-24T16:25:09.861000,.AMD260821C520,66.45,4,26580.0,buy,521.852,0.5644666286989721,0.002371832061431523,81.80197283360583,-205.07351007785203,
2026-06-24T16:25:09.921000,.GWW271015C1700,60.2,10,60200.0,buy,1346.5,0.2733343346755576,0.0008021228330017849,512.7128611424457,-52.661098428214395,
2026-06-24T16:25:09.921000,.GWW271015P1050,43.62,10,43620.0,sell,1346.5,-0.1700176948280263,0.000603128764705289,390.03112465073696,-40.5294638233548,
2026-06-24T16:25:09.922000,.GWW270820P1050,38.69,9,34821.0,buy,1346.5,-0.16058171664310206,0.0006145409959698915,353.2444578234873,-41.843858762841116,
2026-06-24T16:25:09.922000,.GWW270820C1700,50.29,9,45261.0,sell,1346.5,0.2508449598572694,0.0008268740154105209,461.0847070546032,-52.98512529540265,
